event;info
Kill:;7 6 7: Assasinu Credi killed Mal by MOD_ROCKET_SPLASH
Item:;4 ammo_rockets
Item:;2 weapon_railgun
Item:;4 weapon_rocketlauncher
Kill:;2 3 10: Oootsimo killed Isgalamido by MOD_RAILGUN
Kill:;4 7 7: Zeh killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;6 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;4 item_health_large
Item:;2 item_armor_combat
Item:;3 weapon_rocketlauncher
Kill:;1022 6 22: <world> killed Mal by MOD_TRIGGER_HURT
Item:;2 weapon_shotgun
Item:;6 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;6 item_armor_body
Item:;3 item_health_large
Kill:;1022 7 22: <world> killed Assasinu Credi by MOD_TRIGGER_HURT
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Kill:;2 5 6: Oootsimo killed Dono da Bola by MOD_ROCKET
Item:;2 weapon_rocketlauncher
Kill:;7 2 3: Assasinu Credi killed Oootsimo by MOD_MACHINEGUN
Item:;6 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;5 ammo_rockets
Kill:;4 3 6: Zeh killed Isgalamido by MOD_ROCKET
Item:;5 weapon_rocketlauncher
Item:;4 item_quad
Item:;3 weapon_rocketlauncher
Kill:;2 7 6: Oootsimo killed Assasinu Credi by MOD_ROCKET
Kill:;4 6 7: Zeh killed Mal by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Kill:;4 5 7: Zeh killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;6 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;2 ammo_shells
Item:;2 weapon_rocketlauncher
Kill:;2 4 7: Oootsimo killed Zeh by MOD_ROCKET_SPLASH
Kill:;4 2 7: Zeh killed Oootsimo by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Kill:;3 7 7: Isgalamido killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;6 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;6 item_quad
Item:;5 item_armor_shard
Item:;2 weapon_rocketlauncher
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_combat
Item:;4 item_armor_body
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Item:;7 weapon_rocketlauncher
Item:;4 ammo_rockets
Item:;4 weapon_shotgun
Kill:;1022 3 19: <world> killed Isgalamido by MOD_FALLING
Item:;7 weapon_rocketlauncher
Kill:;7 6 7: Assasinu Credi killed Mal by MOD_ROCKET_SPLASH
Item:;3 weapon_rocketlauncher
Kill:;2 5 7: Oootsimo killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;4 item_health_large
Kill:;4 7 1: Zeh killed Assasinu Credi by MOD_SHOTGUN
Item:;5 weapon_rocketlauncher
Item:;4 item_quad
Item:;4 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;6 ammo_bullets
Kill:;7 6 6: Assasinu Credi killed Mal by MOD_ROCKET
Item:;7 weapon_rocketlauncher
Kill:;1022 7 19: <world> killed Assasinu Credi by MOD_FALLING
Item:;2 item_health_large
Kill:;4 2 7: Zeh killed Oootsimo by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;5 item_armor_body
Kill:;4 3 7: Zeh killed Isgalamido by MOD_ROCKET_SPLASH
Item:;6 weapon_railgun
Kill:;1022 6 19: <world> killed Mal by MOD_FALLING
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_combat
Kill:;4 7 6: Zeh killed Assasinu Credi by MOD_ROCKET
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;6 weapon_rocketlauncher
Item:;6 ammo_rockets
Item:;7 weapon_rocketlauncher
Kill:;1022 5 22: <world> killed Dono da Bola by MOD_TRIGGER_HURT
Item:;3 item_quad
Kill:;2 6 7: Oootsimo killed Mal by MOD_ROCKET_SPLASH
Item:;4 weapon_rocketlauncher
Item:;3 weapon_railgun
Item:;6 weapon_rocketlauncher
Kill:;3 2 10: Isgalamido killed Oootsimo by MOD_RAILGUN
Item:;7 weapon_rocketlauncher
Kill:;1022 4 22: <world> killed Zeh by MOD_TRIGGER_HURT
Item:;4 ammo_rockets
Item:;2 weapon_rocketlauncher
Item:;4 ammo_shells
Item:;4 weapon_shotgun
Kill:;3 4 10: Isgalamido killed Zeh by MOD_RAILGUN
Kill:;3 2 10: Isgalamido killed Oootsimo by MOD_RAILGUN
Exit:;Fraglimit hit.
score:;20 ping: 6 client: 3 Isgalamido
score:;14 ping: 6 client: 2 Oootsimo
score:;12 ping: 1 client: 4 Zeh
score:;8 ping: 31 client: 7 Assasinu Credi
score:;-1 ping: 3 client: 5 Dono da Bola
score:;-4 ping: 4 client: 6 Mal
ShutdownGame:;
InitGame:;\capturelimit\8\g_maxGameClients\0\timelimit\15\fraglimit\20\dmflags\0\bot_minplayers\0\sv_allowDownload\0\sv_maxclients\16\sv_privateClients\2\g_gametype\0\sv_hostname\Code Miner Server\sv_minRate\0\sv_maxRate\10000\sv_minPing\0\sv_maxPing\0\sv_floodProtect\1\version\ioq3 1.36 linux-x86_64 Apr 12 2009\protocol\68\mapname\q3dm17\gamename\baseq3\g_needpass\0
ClientConnect:;2
ClientUserinfoChanged:;2 n\Oootsimo\t\0\model\razor/id\hmodel\razor/id\g_redteam\\g_blueteam\\c1\3\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;2
ClientConnect:;3
ClientUserinfoChanged:;3 n\Isgalamido\t\0\model\uriel/zael\hmodel\uriel/zael\g_redteam\\g_blueteam\\c1\5\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;3
ClientConnect:;4
ClientUserinfoChanged:;4 n\Zeh\t\0\model\sarge/default\hmodel\sarge/default\g_redteam\\g_blueteam\\c1\1\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;4
ClientConnect:;5
ClientUserinfoChanged:;5 n\Dono da Bola\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\95\w\0\l\0\tt\0\tl\0
ClientBegin:;5
ClientConnect:;6
ClientUserinfoChanged:;6 n\Mal\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;6
ClientConnect:;7
ClientUserinfoChanged:;7 n\Assasinu Credi\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;7
Item:;4 ammo_rockets
Item:;4 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;5 ammo_rockets
Item:;4 weapon_rocketlauncher
Kill:;1022 7 22: <world> killed Assasinu Credi by MOD_TRIGGER_HURT
Item:;6 ammo_shells
Item:;6 weapon_shotgun
Item:;2 weapon_rocketlauncher
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Item:;6 item_armor_combat
Item:;6 weapon_shotgun
Kill:;2 4 7: Oootsimo killed Zeh by MOD_ROCKET_SPLASH
Item:;6 ammo_shells
Kill:;2 2 7: Oootsimo killed Oootsimo by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Kill:;6 5 1: Mal killed Dono da Bola by MOD_SHOTGUN
Item:;2 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;4 ammo_slugs
Item:;4 weapon_railgun
Kill:;6 2 6: Mal killed Oootsimo by MOD_ROCKET
Item:;6 weapon_rocketlauncher
Kill:;5 6 7: Dono da Bola killed Mal by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;4 item_armor_shard
Item:;4 item_armor_shard
Item:;4 item_armor_shard
Item:;4 weapon_shotgun
Kill:;5 5 7: Dono da Bola killed Dono da Bola by MOD_ROCKET_SPLASH
Kill:;6 3 3: Mal killed Isgalamido by MOD_MACHINEGUN
Kill:;2 4 7: Oootsimo killed Zeh by MOD_ROCKET_SPLASH
Item:;2 weapon_shotgun
Item:;5 weapon_rocketlauncher
Item:;6 item_armor_body
Item:;5 ammo_rockets
Item:;4 item_health_large
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_combat
Item:;7 ammo_rockets
Item:;7 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Kill:;4 5 6: Zeh killed Dono da Bola by MOD_ROCKET
Item:;2 weapon_rocketlauncher
Kill:;1022 3 19: <world> killed Isgalamido by MOD_FALLING
Kill:;7 4 6: Assasinu Credi killed Zeh by MOD_ROCKET
Item:;7 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Kill:;1022 6 22: <world> killed Mal by MOD_TRIGGER_HURT
ClientDisconnect:;3
Item:;6 weapon_rocketlauncher
Kill:;1022 4 22: <world> killed Zeh by MOD_TRIGGER_HURT
Kill:;5 7 7: Dono da Bola killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Kill:;2 5 6: Oootsimo killed Dono da Bola by MOD_ROCKET
Item:;7 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
ClientDisconnect:;5
Item:;4 weapon_rocketlauncher
Kill:;1022 6 22: <world> killed Mal by MOD_TRIGGER_HURT
Item:;2 item_health_large
Kill:;4 2 7: Zeh killed Oootsimo by MOD_ROCKET_SPLASH
Item:;4 item_armor_body
Item:;2 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
ClientConnect:;3
ClientUserinfoChanged:;3 n\Isgalamido\t\0\model\uriel/zael\hmodel\uriel/zael\g_redteam\\g_blueteam\\c1\5\c2\5\hc\100\w\0\l\0\tt\0\tl\0
Item:;7 weapon_rocketlauncher
Item:;4 ammo_rockets
ClientUserinfoChanged:;3 n\Isgalamido\t\0\model\uriel/zael\hmodel\uriel/zael\g_redteam\\g_blueteam\\c1\5\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;3
Kill:;2 4 6: Oootsimo killed Zeh by MOD_ROCKET
Item:;3 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_combat
Item:;4 weapon_rocketlauncher
Item:;4 ammo_rockets
Kill:;3 7 6: Isgalamido killed Assasinu Credi by MOD_ROCKET
Item:;3 weapon_shotgun
Item:;3 weapon_rocketlauncher
Kill:;2 3 7: Oootsimo killed Isgalamido by MOD_ROCKET_SPLASH
Kill:;1022 6 22: <world> killed Mal by MOD_TRIGGER_HURT
Item:;3 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;7 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;6 ammo_shells
Kill:;1022 4 19: <world> killed Zeh by MOD_FALLING
Item:;3 weapon_rocketlauncher
Kill:;3 7 7: Isgalamido killed Assasinu Credi by MOD_ROCKET_SPLASH
Kill:;1022 6 22: <world> killed Mal by MOD_TRIGGER_HURT
Item:;3 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;6 item_armor_body
Item:;2 weapon_rocketlauncher
ClientDisconnect:;3
Item:;6 weapon_rocketlauncher
Item:;4 item_quad
Item:;4 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;7 item_armor_shard
Item:;7 item_armor_shard
ClientConnect:;3
ClientUserinfoChanged:;3 n\Dono da Bola\t\0\model\sarge/krusade\hmodel\sarge/krusade\g_redteam\\g_blueteam\\c1\5\c2\5\hc\95\w\0\l\0\tt\0\tl\0
Item:;7 item_armor_shard
Item:;2 weapon_rocketlauncher
Item:;7 item_armor_combat
ClientUserinfoChanged:;3 n\Dono da Bola\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\95\w\0\l\0\tt\0\tl\0
ClientBegin:;3
Kill:;4 7 6: Zeh killed Assasinu Credi by MOD_ROCKET
Item:;6 item_health_large
Item:;2 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Kill:;4 7 7: Zeh killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Kill:;1022 3 19: <world> killed Dono da Bola by MOD_FALLING
Item:;6 weapon_rocketlauncher
Item:;7 ammo_rockets
Item:;7 weapon_rocketlauncher
Kill:;6 4 7: Mal killed Zeh by MOD_ROCKET_SPLASH
Kill:;7 6 7: Assasinu Credi killed Mal by MOD_ROCKET_SPLASH
Item:;2 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;4 ammo_rockets
Item:;4 item_armor_body
Item:;7 item_quad
Item:;4 weapon_railgun
Item:;4 weapon_rocketlauncher
Item:;7 item_health_large
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_combat
Kill:;4 6 6: Zeh killed Mal by MOD_ROCKET
Kill:;7 7 7: Assasinu Credi killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;2 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Kill:;4 2 7: Zeh killed Oootsimo by MOD_ROCKET_SPLASH
Item:;4 weapon_rocketlauncher
ClientConnect:;5
ClientUserinfoChanged:;5 n\Chessus!\t\0\model\xaero/default\hmodel\xaero/default\g_redteam\\g_blueteam\\c1\7\c2\5\hc\100\w\0\l\0\tt\0\tl\0
Item:;2 weapon_rocketlauncher
ClientUserinfoChanged:;5 n\Chessus\t\0\model\visor/blue\hmodel\visor/blue\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;5
Item:;7 item_armor_shard
Item:;7 item_armor_shard
Item:;7 item_armor_shard
Item:;5 ammo_slugs
Item:;4 item_quad
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Kill:;7 6 6: Assasinu Credi killed Mal by MOD_ROCKET
Item:;5 weapon_railgun
Kill:;7 7 7: Assasinu Credi killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;2 item_health_large
Item:;7 ammo_rockets
Item:;7 weapon_rocketlauncher
Item:;5 weapon_railgun
Item:;6 weapon_rocketlauncher
Kill:;4 2 7: Zeh killed Oootsimo by MOD_ROCKET_SPLASH
Item:;5 weapon_railgun
Item:;7 item_armor_combat
Item:;4 weapon_rocketlauncher
Kill:;4 6 7: Zeh killed Mal by MOD_ROCKET_SPLASH
Item:;4 weapon_rocketlauncher
Item:;5 weapon_railgun
Item:;7 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Kill:;4 7 7: Zeh killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;5 weapon_railgun
Item:;4 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;5 weapon_railgun
Item:;4 item_armor_body
Item:;6 weapon_shotgun
Item:;5 weapon_railgun
Item:;6 ammo_shells
Kill:;2 6 6: Oootsimo killed Mal by MOD_ROCKET
Item:;2 weapon_shotgun
Item:;4 ammo_bullets
Item:;5 weapon_railgun
Item:;6 weapon_rocketlauncher
Kill:;4 6 7: Zeh killed Mal by MOD_ROCKET_SPLASH
Kill:;5 4 10: Chessus killed Zeh by MOD_RAILGUN
Item:;5 weapon_railgun
Item:;2 item_quad
Item:;6 weapon_rocketlauncher
Item:;6 ammo_rockets
Kill:;5 2 10: Chessus killed Oootsimo by MOD_RAILGUN
Item:;4 weapon_shotgun
Item:;5 weapon_railgun
Item:;4 item_armor_shard
Item:;7 weapon_rocketlauncher
Item:;4 item_armor_shard
Item:;7 item_quad
Item:;4 item_armor_shard
Item:;5 weapon_railgun
Kill:;5 7 10: Chessus killed Assasinu Credi by MOD_RAILGUN
Item:;5 weapon_railgun
Item:;2 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;5 weapon_railgun
Kill:;7 6 6: Assasinu Credi killed Mal by MOD_ROCKET
Kill:;7 7 7: Assasinu Credi killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;2 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Kill:;1022 4 22: <world> killed Zeh by MOD_TRIGGER_HURT
Item:;2 weapon_rocketlauncher
Item:;5 weapon_railgun
Kill:;5 7 10: Chessus killed Assasinu Credi by MOD_RAILGUN
Item:;5 weapon_railgun
Item:;4 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;6 ammo_shells
Kill:;2 6 6: Oootsimo killed Mal by MOD_ROCKET
Item:;5 weapon_railgun
Item:;7 weapon_rocketlauncher
Kill:;5 2 10: Chessus killed Oootsimo by MOD_RAILGUN
Item:;5 weapon_railgun
Kill:;7 4 6: Assasinu Credi killed Zeh by MOD_ROCKET
Item:;2 weapon_rocketlauncher
Kill:;5 7 10: Chessus killed Assasinu Credi by MOD_RAILGUN
Item:;6 weapon_shotgun
Item:;6 weapon_rocketlauncher
Item:;5 weapon_railgun
Item:;4 weapon_rocketlauncher
Item:;7 ammo_rockets
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Item:;6 item_armor_combat
Item:;2 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;5 weapon_railgun
Item:;6 weapon_rocketlauncher
Item:;7 weapon_railgun
Kill:;4 5 6: Zeh killed Chessus by MOD_ROCKET
Item:;6 item_armor_body
Item:;5 ammo_rockets
Item:;5 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;5 item_health_large
Item:;2 item_health_large
Kill:;6 4 6: Mal killed Zeh by MOD_ROCKET
Kill:;4 2 7: Zeh killed Oootsimo by MOD_ROCKET_SPLASH
Item:;2 weapon_rocketlauncher
Item:;5 item_health_large
Kill:;5 4 7: Chessus killed Zeh by MOD_ROCKET_SPLASH
Item:;5 ammo_slugs
Item:;7 weapon_railgun
Item:;4 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Kill:;1022 5 22: <world> killed Chessus by MOD_TRIGGER_HURT
Item:;6 weapon_rocketlauncher
Item:;4 weapon_railgun
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;5 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;2 item_armor_combat
Item:;7 ammo_shells
Item:;7 weapon_shotgun
Item:;2 item_health_large
Kill:;6 7 6: Mal killed Assasinu Credi by MOD_ROCKET
Kill:;6 6 7: Mal killed Mal by MOD_ROCKET_SPLASH
Item:;5 ammo_slugs
Item:;2 weapon_rocketlauncher
Item:;5 weapon_railgun
Item:;4 item_quad
Item:;7 weapon_rocketlauncher
Kill:;4 2 10: Zeh killed Oootsimo by MOD_RAILGUN
Item:;7 weapon_rocketlauncher
Item:;5 weapon_railgun
Item:;7 item_armor_body
Item:;6 weapon_rocketlauncher
Kill:;5 4 10: Chessus killed Zeh by MOD_RAILGUN
Item:;2 weapon_rocketlauncher
Item:;5 weapon_railgun
Item:;5 weapon_railgun
Item:;7 ammo_bullets
Item:;4 item_quad
Item:;4 weapon_railgun
Kill:;7 2 7: Assasinu Credi killed Oootsimo by MOD_ROCKET_SPLASH
Item:;6 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;5 weapon_railgun
Kill:;4 5 10: Zeh killed Chessus by MOD_RAILGUN
Item:;7 weapon_rocketlauncher
Kill:;2 4 3: Oootsimo killed Zeh by MOD_MACHINEGUN
Item:;7 item_health_large
Item:;2 weapon_railgun
Item:;2 item_quad
Item:;6 item_armor_shard
Kill:;4 2 3: Zeh killed Oootsimo by MOD_MACHINEGUN
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Item:;4 item_quad
Item:;4 weapon_railgun
Item:;6 ammo_shells
Item:;2 weapon_rocketlauncher
Item:;2 ammo_rockets
Item:;6 weapon_shotgun
Item:;2 weapon_rocketlauncher
Item:;5 ammo_slugs
Kill:;7 6 7: Assasinu Credi killed Mal by MOD_ROCKET_SPLASH
Item:;5 weapon_railgun
Item:;5 weapon_railgun
Item:;2 item_armor_combat
Item:;5 weapon_railgun
Item:;4 weapon_shotgun
Item:;6 weapon_rocketlauncher
Kill:;7 4 6: Assasinu Credi killed Zeh by MOD_ROCKET
Item:;2 weapon_shotgun
Item:;2 item_quad
Item:;5 weapon_railgun
Kill:;5 2 10: Chessus killed Oootsimo by MOD_RAILGUN
ShutdownGame:;
InitGame:;\capturelimit\8\g_maxGameClients\0\timelimit\15\fraglimit\20\dmflags\0\bot_minplayers\0\sv_allowDownload\0\sv_maxclients\16\sv_privateClients\2\g_gametype\0\sv_hostname\Code Miner Server\sv_minRate\0\sv_maxRate\10000\sv_minPing\0\sv_maxPing\0\sv_floodProtect\1\version\ioq3 1.36 linux-x86_64 Apr 12 2009\protocol\68\mapname\Q3TOURNEY6_CTF\gamename\baseq3\g_needpass\0
ClientConnect:;2
ClientUserinfoChanged:;2 n\Oootsimo\t\0\model\razor/id\hmodel\razor/id\g_redteam\\g_blueteam\\c1\3\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientConnect:;3
ClientUserinfoChanged:;3 n\Dono da Bola\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\95\w\0\l\0\tt\0\tl\0
ClientConnect:;4
ClientUserinfoChanged:;4 n\Zeh\t\0\model\sarge/default\hmodel\sarge/default\g_redteam\\g_blueteam\\c1\1\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientConnect:;5
ClientUserinfoChanged:;5 n\Chessus\t\0\model\visor/blue\hmodel\visor/blue\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientConnect:;6
ClientUserinfoChanged:;6 n\Mal\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientConnect:;7
ClientUserinfoChanged:;7 n\Assasinu Credi\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientUserinfoChanged:;2 n\Oootsimo\t\0\model\razor/id\hmodel\razor/id\g_redteam\\g_blueteam\\c1\3\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;2
ClientUserinfoChanged:;6 n\Mal\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
Kill:;6 2 18: Mal killed Oootsimo by MOD_TELEFRAG
ClientBegin:;6
ClientUserinfoChanged:;7 n\Assasinu Credi\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
Kill:;7 6 18: Assasinu Credi killed Mal by MOD_TELEFRAG
ClientBegin:;7
ClientUserinfoChanged:;3 n\Dono da Bola\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\95\w\0\l\0\tt\0\tl\0
Kill:;3 7 18: Dono da Bola killed Assasinu Credi by MOD_TELEFRAG
ClientBegin:;3
ClientUserinfoChanged:;5 n\Chessus\t\0\model\visor/blue\hmodel\visor/blue\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
Kill:;5 3 18: Chessus killed Dono da Bola by MOD_TELEFRAG
ClientBegin:;5
ClientUserinfoChanged:;4 n\Zeh\t\0\model\sarge/default\hmodel\sarge/default\g_redteam\\g_blueteam\\c1\1\c2\5\hc\100\w\0\l\0\tt\0\tl\0
Kill:;4 5 18: Zeh killed Chessus by MOD_TELEFRAG
ClientBegin:;4
Kill:;5 4 18: Chessus killed Zeh by MOD_TELEFRAG
Kill:;3 5 18: Dono da Bola killed Chessus by MOD_TELEFRAG
Kill:;1022 3 22: <world> killed Dono da Bola by MOD_TRIGGER_HURT
Kill:;1022 2 22: <world> killed Oootsimo by MOD_TRIGGER_HURT
Kill:;3 5 18: Dono da Bola killed Chessus by MOD_TELEFRAG
ClientConnect:;8
ClientUserinfoChanged:;8 n\Isgalamido\t\0\model\uriel/zael\hmodel\uriel/zael\g_redteam\\g_blueteam\\c1\5\c2\5\hc\100\w\0\l\0\tt\0\tl\0
Kill:;1022 6 22: <world> killed Mal by MOD_TRIGGER_HURT
Kill:;6 5 18: Mal killed Chessus by MOD_TELEFRAG
ClientUserinfoChanged:;8 n\Isgalamido\t\0\model\uriel/zael\hmodel\uriel/zael\g_redteam\\g_blueteam\\c1\5\c2\5\hc\100\w\0\l\0\tt\0\tl\0
Kill:;8 6 18: Isgalamido killed Mal by MOD_TELEFRAG
ClientBegin:;8
Kill:;2 8 18: Oootsimo killed Isgalamido by MOD_TELEFRAG
Kill:;8 6 18: Isgalamido killed Mal by MOD_TELEFRAG
Kill:;5 8 18: Chessus killed Isgalamido by MOD_TELEFRAG
Item:;3 weapon_rocketlauncher
Kill:;6 5 18: Mal killed Chessus by MOD_TELEFRAG
Kill:;8 6 18: Isgalamido killed Mal by MOD_TELEFRAG
Kill:;1022 4 22: <world> killed Zeh by MOD_TRIGGER_HURT
Kill:;5 8 18: Chessus killed Isgalamido by MOD_TELEFRAG
Kill:;3 5 6: Dono da Bola killed Chessus by MOD_ROCKET
Kill:;3 2 7: Dono da Bola killed Oootsimo by MOD_ROCKET_SPLASH
Kill:;1022 6 22: <world> killed Mal by MOD_TRIGGER_HURT
Item:;3 weapon_rocketlauncher
Kill:;5 2 18: Chessus killed Oootsimo by MOD_TELEFRAG
Item:;4 weapon_railgun
Kill:;1022 8 22: <world> killed Isgalamido by MOD_TRIGGER_HURT
Kill:;4 5 10: Zeh killed Chessus by MOD_RAILGUN
Kill:;4 2 10: Zeh killed Oootsimo by MOD_RAILGUN
Item:;6 ammo_rockets
Item:;6 ammo_bullets
Item:;6 weapon_rocketlauncher
Kill:;1022 8 22: <world> killed Isgalamido by MOD_TRIGGER_HURT
Item:;2 weapon_railgun
Kill:;5 8 18: Chessus killed Isgalamido by MOD_TELEFRAG
Kill:;7 5 18: Assasinu Credi killed Chessus by MOD_TELEFRAG
Item:;6 weapon_bfg
Kill:;8 7 18: Isgalamido killed Assasinu Credi by MOD_TELEFRAG
Item:;3 item_health
Item:;4 item_health_large
Item:;6 item_health
Kill:;1022 3 22: <world> killed Dono da Bola by MOD_TRIGGER_HURT
Item:;8 weapon_railgun
Item:;4 weapon_rocketlauncher
Kill:;1022 5 22: <world> killed Chessus by MOD_TRIGGER_HURT
Item:;6 weapon_bfg
Kill:;1022 7 22: <world> killed Assasinu Credi by MOD_TRIGGER_HURT
Item:;8 item_armor_body
Item:;7 item_quad
Item:;4 ammo_rockets
Item:;4 ammo_bullets
Item:;6 weapon_bfg
Item:;2 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Kill:;1022 7 22: <world> killed Assasinu Credi by MOD_TRIGGER_HURT
Item:;2 item_health_large
Kill:;4 6 6: Zeh killed Mal by MOD_ROCKET
Item:;4 weapon_bfg
Item:;4 weapon_bfg
